tweet_id,text,created_at,state,party_mentioned,retweets,likes,text_clean,text_processed,sentiment,sentiment_score,dominant_topic,topic_probability,date
tweet_895,"Same old politics, nothing will change. #Republican2024 #Election2024",2025-05-17 17:25:07.760520,New York,Republican,79,109,same old politics nothing will change republican election,old politics nothing change republican,negative,0.7597195506095886,3,0.94394654,2025-05-17
tweet_896,Terrible policy decision. This will hurt the economy. #Republican2024 #Election2024,2025-05-09 17:25:07.760603,Florida,Republican,88,464,terrible policy decision this will hurt the economy republican election,terrible policy decision hurt economy republican,negative,0.9369646310806274,0,0.9477752,2025-05-09
tweet_897,Candidate will speak at town hall meeting tomorrow. #Republican2024 #Election2024,2025-05-04 17:25:07.760687,New York,Republican,5,494,candidate will speak at town hall meeting tomorrow republican election,speak town hall meeting tomorrow republican,neutral,0.9401732087135315,1,0.95349854,2025-05-04
tweet_898,Candidate will speak at town hall meeting tomorrow. #Democrat2024 #Election2024,2025-04-27 17:25:07.760782,Pennsylvania,Democrat,42,333,candidate will speak at town hall meeting tomorrow democrat election,speak town hall meeting tomorrow democrat,neutral,0.9249477386474609,1,0.9534986,2025-04-27
tweet_899,"Excellent debate performance. Clear, honest answers. #Independent2024 #Election2024",2025-05-02 17:25:07.760878,Florida,Independent,50,55,excellent debate performance clear honest answers independent election,excellent debate performance clear honest answers independent,positive,0.9280513525009155,3,0.95911217,2025-05-02
tweet_900,Terrible policy decision. This will hurt the economy. #Republican2024 #Election2024,2025-05-23 17:25:07.760964,California,Republican,97,495,terrible policy decision this will hurt the economy republican election,terrible policy decision hurt economy republican,negative,0.9369646310806274,0,0.9477751,2025-05-23
tweet_901,Election day is approaching quickly. #Republican2024 #Election2024,2025-05-22 17:25:07.761045,California,Republican,19,117,election day is approaching quickly republican election,day approaching quickly republican,neutral,0.7144849300384521,2,0.9272872,2025-05-22
tweet_902,Another broken promise from politicians. #Democrat2024 #Election2024,2025-05-17 17:25:07.761126,Pennsylvania,Democrat,46,318,another broken promise from politicians democrat election,another broken promise politicians democrat,negative,0.8151327967643738,1,0.94487476,2025-05-17
tweet_903,Election day is approaching quickly. #Democrat2024 #Election2024,2025-05-12 17:25:07.761207,California,Democrat,54,202,election day is approaching quickly democrat election,day approaching quickly democrat,neutral,0.6026833057403564,2,0.92728734,2025-05-12
tweet_904,Election day is approaching quickly. #Democrat2024 #Election2024,2025-05-13 17:25:07.761287,Pennsylvania,Democrat,43,215,election day is approaching quickly democrat election,day approaching quickly democrat,neutral,0.6026833057403564,2,0.92728734,2025-05-13
tweet_905,"Excellent debate performance. Clear, honest answers. #Independent2024 #Election2024",2025-05-04 17:25:07.761369,New York,Independent,81,75,excellent debate performance clear honest answers independent election,excellent debate performance clear honest answers independent,positive,0.9280513525009155,3,0.95911217,2025-05-04
tweet_906,Voter registration deadline is next month. #Independent2024 #Election2024,2025-05-26 17:25:07.761448,New York,Independent,27,378,voter registration deadline is next month independent election,voter registration deadline next month independent,neutral,0.9277944564819336,2,0.950038,2025-05-26
tweet_907,Great policy speech today! Really inspiring vision for the future. #Republican2024 #Election2024,2025-05-01 17:25:07.761537,New York,Republican,97,126,great policy speech today really inspiring vision for the future republican election,great policy speech today really inspiring vision future republican,positive,0.9801842570304871,3,0.967819,2025-05-01
tweet_908,"Same old politics, nothing will change. #Democrat2024 #Election2024",2025-05-04 17:25:07.761633,Florida,Democrat,53,149,same old politics nothing will change democrat election,old politics nothing change democrat,negative,0.7820222973823547,3,0.94394624,2025-05-04
tweet_909,"Excellent debate performance. Clear, honest answers. #Republican2024 #Election2024",2025-05-13 17:25:07.761726,Florida,Republican,54,213,excellent debate performance clear honest answers republican election,excellent debate performance clear honest answers republican,positive,0.9458787441253662,3,0.95911217,2025-05-13
tweet_910,Election day is approaching quickly. #Republican2024 #Election2024,2025-05-18 17:25:07.761808,California,Republican,5,150,election day is approaching quickly republican election,day approaching quickly republican,neutral,0.7144849300384521,2,0.9272872,2025-05-18
tweet_911,"Excellent debate performance. Clear, honest answers. #Independent2024 #Election2024",2025-05-04 17:25:07.761904,Pennsylvania,Independent,17,342,excellent debate performance clear honest answers independent election,excellent debate performance clear honest answers independent,positive,0.9280513525009155,3,0.9591121,2025-05-04
tweet_912,Strong leadership when we need it most. #Republican2024 #Election2024,2025-05-20 17:25:07.761986,New York,Republican,44,427,strong leadership when we need it most republican election,strong leadership need republican,positive,0.8488093614578247,4,0.9279944,2025-05-20
tweet_913,"Excellent debate performance. Clear, honest answers. #Independent2024 #Election2024",2025-05-19 17:25:07.762068,New York,Independent,41,134,excellent debate performance clear honest answers independent election,excellent debate performance clear honest answers independent,positive,0.9280513525009155,3,0.95911217,2025-05-19
tweet_914,Voter registration deadline is next month. #Independent2024 #Election2024,2025-05-21 17:25:07.762149,New York,Independent,8,244,voter registration deadline is next month independent election,voter registration deadline next month independent,neutral,0.9277944564819336,2,0.950038,2025-05-21
tweet_915,"Same old politics, nothing will change. #Democrat2024 #Election2024",2025-05-19 17:25:07.762230,Pennsylvania,Democrat,76,176,same old politics nothing will change democrat election,old politics nothing change democrat,negative,0.7820222973823547,3,0.94394624,2025-05-19
tweet_916,Strong leadership when we need it most. #Democrat2024 #Election2024,2025-05-06 17:25:07.762311,Florida,Democrat,16,27,strong leadership when we need it most democrat election,strong leadership need democrat,positive,0.8735679984092712,4,0.927994,2025-05-06
tweet_917,Terrible policy decision. This will hurt the economy. #Democrat2024 #Election2024,2025-05-09 17:25:07.762397,California,Democrat,5,330,terrible policy decision this will hurt the economy democrat election,terrible policy decision hurt economy democrat,negative,0.9406500458717346,0,0.9477752,2025-05-09
tweet_918,Strong leadership when we need it most. #Independent2024 #Election2024,2025-05-13 17:25:07.762488,Texas,Independent,39,258,strong leadership when we need it most independent election,strong leadership need independent,positive,0.8038528561592102,4,0.9279941,2025-05-13
tweet_919,"Excellent debate performance. Clear, honest answers. #Republican2024 #Election2024",2025-05-03 17:25:07.762570,New York,Republican,17,447,excellent debate performance clear honest answers republican election,excellent debate performance clear honest answers republican,positive,0.9458787441253662,3,0.95911217,2025-05-03
tweet_920,"Same old politics, nothing will change. #Republican2024 #Election2024",2025-05-24 17:25:07.762652,California,Republican,99,152,same old politics nothing will change republican election,old politics nothing change republican,negative,0.7597195506095886,3,0.94394654,2025-05-24
tweet_921,Finally a candidate who listens to working people! #Democrat2024 #Election2024,2025-05-16 17:25:07.762743,Texas,Democrat,88,399,finally a candidate who listens to working people democrat election,finally listens working people democrat,positive,0.804597795009613,4,0.94134796,2025-05-16
tweet_922,Weak debate performance. No real solutions offered. #Independent2024 #Election2024,2025-05-08 17:25:07.762825,California,Independent,15,181,weak debate performance no real solutions offered independent election,weak debate performance real solutions offered independent,negative,0.871368944644928,4,0.9572161,2025-05-08
tweet_923,Candidate will speak at town hall meeting tomorrow. #Democrat2024 #Election2024,2025-05-08 17:25:07.762921,California,Democrat,33,335,candidate will speak at town hall meeting tomorrow democrat election,speak town hall meeting tomorrow democrat,neutral,0.9249477386474609,1,0.9534986,2025-05-08
tweet_924,Love the new healthcare plan - this will help so many families! #Democrat2024 #Election2024,2025-05-02 17:25:07.763007,Pennsylvania,Democrat,44,133,love the new healthcare plan this will help so many families democrat election,love new healthcare plan help many families democrat,positive,0.9844353795051575,1,0.96458066,2025-05-02
tweet_925,Terrible policy decision. This will hurt the economy. #Independent2024 #Election2024,2025-05-20 17:25:07.763088,Texas,Independent,9,29,terrible policy decision this will hurt the economy independent election,terrible policy decision hurt economy independent,negative,0.9372010231018066,0,0.9477751,2025-05-20
tweet_926,New poll shows tight race in key swing states. #Republican2024 #Election2024,2025-05-18 17:25:07.763171,Florida,Republican,62,167,new poll shows tight race in key swing states republican election,new poll shows tight race key swing states republican,neutral,0.8656084537506104,0,0.9644567,2025-05-18
